"sample_id","code","target_date","period","true_price","price_day_ahead_0.05","price_day_ahead_0.5","price_day_ahead_0.95"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","19","282.5","2.1152230703900727","58.50912113292879","379.3636628218663"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","20","265.147","-76.18631908248445","-13.1342519628974","157.1611963374701"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","21","280.0","-91.85285695970708","-30.773999695730986","130.856557525802"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","22","280.0","-89.59768774756108","-32.491381630424954","167.68515032108786"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","23","249.227","-222.94183938175033","-69.76655671603064","45.16785299091592"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","24","294.446","4.255436360985648","58.71866058561804","155.65426666259967"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","25","285.2","-138.08329036991267","-100.10717458387276","-13.676630999700322"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","26","280.0","-102.02767674261729","-65.50678935956213","6.015015342961576"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","27","173.079","-133.17558363808254","-89.21335450007307","4.887352308968417"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","28","-200.0","-213.64081805479134","-84.92110798290773","-33.00886210087399"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","29","157.625","-195.73175855725066","-123.98995290164288","-66.03042917533477"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","30","285.1","-166.80193941539147","-82.07800144966329","-28.680109558154214"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","31","297.615","27.961074225056947","74.70994227873977","132.68090859049983"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","32","310.1","-82.25875621934021","-30.22546153673117","14.542070355596625"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","33","322.5","65.02224333803733","109.9491411676286","160.7648195855659"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","34","332.5","231.02293191118315","275.8991290445466","351.2497832712376"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","35","350.133","220.13755285952044","271.1984110943126","311.99945441094417"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","36","351.593","231.05901570360896","286.5758856042856","393.78861947206997"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","37","342.565","227.82863353616864","287.2980914439631","474.73865535382845"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","38","325.0","225.64253030127915","281.58580349712565","397.96986378620886"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","39","338.5","225.53216356630307","286.4247938879814","349.6052383141055"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","40","335.0","238.465917208799","293.578109347743","331.7722193708387"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","41","330.0","247.82108347443915","296.98824459711807","335.3099142937918"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","42","348.062","241.14487189391903","295.562069619898","339.5447742641977"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","43","342.5","243.08612946110208","300.2876350058958","368.414210183613"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","44","342.0","239.01489186506677","296.38353782776954","355.5394576697587"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","45","340.5","217.1586649527188","279.36700234744177","311.9442011831547"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","46","320.0","220.49688988362547","280.2450870981861","322.7678365969268"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","47","330.0","230.24393596532917","286.4832821712354","393.8854473022884"
"DEMO_UNIT_2026-02-09","DEMO_UNIT","2026-02-09","48","347.212","244.23258817664257","291.5874289126467","327.5825727385717"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","1","330.0","305.0869464288772","328.3540984353483","332.50044570332193"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","2","315.206","289.59092700090264","330.5962364650422","384.0927477283867"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","3","312.593","252.07276765704802","309.5198287918363","344.1874454037823"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","4","307.549","245.7823531861582","302.8746373851809","339.7240176864361"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","5","315.278","254.42348942251064","306.4670432503504","334.10320419514494"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","6","322.506","263.3127448982439","309.2381863676531","332.15937035518726"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","7","335.0","257.64455853886886","299.7413443668865","322.4833863378819"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","8","327.5","257.7507418867128","303.11208415116937","335.4044613377907"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","9","320.1","273.8900124931862","302.5587691959716","334.2862575054637"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","10","317.518","244.82507022880884","295.73148907285326","336.51012838442637"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","11","319.501","254.54192434133606","294.3145603809339","327.68162833855104"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","12","320.101","262.4076806593583","299.36563109797675","326.8493832059572"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","13","322.506","257.8878525061892","304.6667068682644","328.2887081651633"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","14","317.593","264.0912118124773","311.28587536666413","367.78084868920735"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","15","320.0","269.66066666500035","318.68628019589715","375.6704794388387"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","16","342.5","277.69495270492536","329.27988982648577","413.21204770516624"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","17","361.5","270.5530536849535","323.5654588736427","538.3935324494973"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","18","322.522","235.04884645356063","293.5547918474748","566.8352036652436"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","19","317.536","231.86380585474512","288.25770391728383","609.1122456062213"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","20","317.508","209.43456622390931","272.48663334349635","442.7820816438639"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","21","311.006","214.26775194718613","275.3466092111622","436.9771664326952"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","22","320.0","209.23160660120678","266.3379127183429","466.5144446698557"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","23","317.522","96.76022226170355","249.93550492742324","364.8699146343698"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","24","332.545","210.03679555669768","264.5000197813301","361.4356258583117"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","25","315.0","219.1914347164557","257.1675505024956","343.598094086668"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","26","310.0","222.58580134643324","259.1066887294884","330.6284934320121"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","27","311.275","163.6443688341697","207.6065979721792","301.70730478122067"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","28","315.0","69.33971626983015","198.05942634171376","249.9716722237475"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","29","315.0","144.55775641190053","216.2995620675083","274.25908579381644"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","30","320.169","189.50113897790538","274.22507694363355","327.6229688351426"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","31","320.101","241.1594556095992","287.90832366328203","345.87928997504207"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","32","322.519","228.1655524646535","280.19884714726254","324.9663790395903"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","33","317.554","251.89262840434503","296.8195262339363","347.6352046518736"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","34","315.0","242.72589100415735","287.6020881375208","362.9527423642118"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","35","322.539","255.40364791368518","306.4645061484773","347.2655494651089"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","36","322.601","248.11847613023525","303.6353460309119","410.84807989869626"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","37","320.0","253.6918427039122","313.1613006117066","500.601864521572"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","38","320.0","237.03816990781135","292.98144310365785","409.36550339274106"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","39","320.0","246.740872657001","307.63350297867936","370.81394740480346"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","40","320.0","255.0752762065822","310.1874683455262","348.3815783686219"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","41","322.516","266.703662007879","315.87082313055794","354.19249282723166"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","42","325.0","264.66153270438866","319.0787304303676","363.0614350746673"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","43","322.52","264.38563848103223","321.587144025826","389.7137192035432"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","44","320.0","261.08406559267564","318.4527115553784","377.60863139736756"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","45","320.0","254.0739820294144","316.28231942413737","348.8595182598503"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","46","317.539","246.59725977222044","306.3454569867811","348.8682064855218"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","47","325.0","267.2935015084698","323.532847714376","430.935012845429"
"DEMO_UNIT_2026-02-10","DEMO_UNIT","2026-02-10","48","317.558","281.10201257020674","328.4568533062109","364.4519971321359"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","1","317.565","298.91421028278114","322.18136228925226","326.3277095572259"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","2","335.0","273.88331165332585","314.8886211174654","368.38513238081"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","3","320.0","236.0898999756563","293.53696111044457","328.2045777223906"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","4","312.608","209.85678003729103","266.94906423631375","303.79844453756897"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","5","325.041","212.53517602517795","264.5787298530177","292.21489079781225"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","6","330.0","252.04768340391058","297.97312487331976","320.8943088608539"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","7","317.535","247.66008001930143","289.7568658473191","312.4989078183145"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","8","307.583","228.17968929414727","273.54103155860383","305.83340874522514"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","9","305.0","167.34130626073264","196.01006296351804","227.73755127301015"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","10","305.0","207.0613778094459","257.9677966534903","298.7464359650634"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","11","305.0","221.96475420072917","261.73739024032704","295.10445819794415"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","12","307.552","231.34339879771005","268.3013492363285","295.785101344309"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","13","317.562","216.57717403066852","263.3560283927437","286.97802968964265"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","14","332.5","213.61795566069105","260.8126192148779","317.3075925374211"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","15","330.0","236.0762009894637","285.1018145203605","342.08601376330205"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","16","325.0","129.68731741649398","181.27225453805443","265.2044124167349"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","17","335.0","-2.8012977664817598","50.2111074222074","265.0391809980621"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","18","308.703","-82.03580106823986","-23.52985567432568","249.75055614344313"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","19","99.5","-126.53685157541474","-70.14295351287602","250.71158817606147"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","20","-100.0","-160.28076699952192","-97.22869987993488","73.06674842043262"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","21","-200.0","-152.27578835649462","-91.19693109251854","70.43362612901446"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","22","-200.0","-16.314523968513562","40.79178214862257","240.9683141001354"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","23","-115.0","-209.29647851403803","-56.12119584831834","58.81321385862822"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","24","0.0","-55.28817095780662","-0.8249467331742314","96.1106593438074"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","25","0.0","-57.501233340244966","-19.52511755420506","66.90542602996737"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","26","-100.0","-57.26097557782333","-20.74008819476818","50.78171650775553"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","27","-200.0","-85.79690124192406","-41.834672103914585","52.2660347051269"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","28","-200.0","-208.47754605256955","-79.75783598068595","-27.845590098652217"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","29","-200.0","-154.9072019233215","-83.16539626771372","-25.205872541405604"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","30","-200.0","-189.43313008916027","-104.70919212343212","-51.31130023192304"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","31","-200.0","-121.99165472885949","-75.24278667517666","-17.271820363416616"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","32","0.0","-139.9042527565721","-87.87095807396307","-43.10342618163527"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","33","57.0","-76.74658522349364","-31.81968739390237","18.995991024034943"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","34","347.901","39.837139868338554","84.71333700170202","160.06399122839304"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","35","335.0","74.03085427880538","125.0917125135975","165.8927558302291"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","36","317.552","204.3647688699583","259.88163877063494","367.0943726384193"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","37","302.552","227.83700434969114","287.3064622574856","474.747026167351"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","38","300.0","74.00215118791783","129.94542438376433","246.32948467284757"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","39","305.0","68.83048297557997","129.72311329725832","192.90355772338242"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","40","305.0","89.16001028206084","144.27220242100483","182.4663124441005"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","41","302.633","247.42261641553569","296.5897775382146","334.9114472348883"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","42","296.184","251.51486219336172","305.9320599193407","349.9147645636404"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","43","291.006","257.1115052687944","314.31301081358816","382.43958599130536"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","44","296.357","253.33621054951703","310.7048565122198","369.86077635420895"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","45","302.561","114.93973228402413","177.1480696787471","209.72526851446003"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","46","310.0","127.4205065030182","187.16870371757884","229.69145321631953"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","47","320.0","241.56693862863608","297.8062848345423","405.2084499655953"
"DEMO_UNIT_2026-02-11","DEMO_UNIT","2026-02-11","48","312.659","253.05608391468846","300.4109246506926","336.4060684766176"
